FlightId,Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
41584,c-7,c-29,c-6,1713,DL,BOS,LAX,2611,0
41585,c-11,c-25,c-5,1530,EV,PWM,ATL,1027,0
41586,c-7,c-9,c-6,1024,OH,GRB,CVG,416,0
41587,c-11,c-6,c-7,931,AS,PDX,LAX,834,0
41588,c-3,c-8,c-3,1742,CO,PHL,IAH,1324,0
41589,c-1,c-19,c-3,641,DL,FLL,ATL,581,0
41590,c-8,c-5,c-6,2223,FL,ATL,TPA,406,1
41591,c-2,c-2,c-3,1205,OH,DEN,CVG,1069,0
41592,c-7,c-26,c-2,800,WN,PHX,LAX,370,0
41593,c-6,c-3,c-5,1919,MQ,CID,ORD,196,0
41594,c-7,c-31,c-1,924,NW,DTW,STL,440,1
41595,c-3,c-19,c-7,2020,OH,CVG,ATW,411,1
41596,c-11,c-8,c-3,2012,WN,ONT,PHX,325,0
41597,c-6,c-23,c-4,734,US,MYR,CLT,156,0
41598,c-3,c-29,c-3,1120,YV,CLT,BHM,351,0
41599,c-8,c-1,c-1,1301,WN,SMF,SEA,605,0
41600,c-9,c-9,c-6,1800,NW,BWI,DTW,408,0
41601,c-11,c-13,c-7,1239,US,CLT,JAX,329,0
41602,c-8,c-26,c-6,1555,AQ,HNL,LIH,102,0
41603,c-2,c-13,c-1,1144,US,FLL,PHL,992,0
41604,c-5,c-3,c-2,653,US,MCI,CLT,809,0
41605,c-1,c-28,c-6,1640,MQ,CAE,DFW,922,0
41606,c-6,c-6,c-2,1912,UA,BDL,IAD,326,0
41607,c-10,c-17,c-1,1900,OH,CVG,GSP,317,0
41608,c-6,c-23,c-5,759,XE,TPA,CLE,927,0
41609,c-1,c-21,c-5,1423,UA,DEN,SJC,948,0
41610,c-2,c-1,c-2,1925,WN,LAS,LBB,775,0
41611,c-2,c-20,c-1,1459,DL,JAN,ATL,341,1
41612,c-6,c-5,c-7,959,DL,LAX,TPA,2158,0
41613,c-4,c-22,c-6,2102,AA,LAX,HNL,2556,1
41614,c-2,c-6,c-7,734,DL,PHL,ATL,665,0
41615,c-11,c-27,c-1,1116,XE,CLE,BTV,489,0
41616,c-11,c-15,c-2,615,WN,PDX,RNO,444,0
41617,c-9,c-16,c-6,1411,FL,MDW,MCO,989,0
41618,c-3,c-31,c-5,1408,US,RIC,CLT,256,0
41619,c-8,c-23,c-3,2150,OH,BOS,BGR,201,1
41620,c-12,c-22,c-4,816,OH,CVG,CLT,335,0
41621,c-3,c-3,c-4,1803,XE,XNA,EWR,1130,1
41622,c-12,c-7,c-4,1529,UA,DEN,BOS,1754,0
41623,c-9,c-19,c-2,850,CO,ABQ,IAH,744,0
41624,c-3,c-12,c-6,924,NW,MCO,MSP,1310,0
41625,c-4,c-19,c-3,927,US,PHL,BOS,280,0
41626,c-3,c-23,c-3,628,MQ,CMH,BOS,640,0
41627,c-2,c-25,c-5,1239,DH,DTW,IAD,383,0
41628,c-1,c-30,c-7,1152,UA,ORD,PDX,1739,0
41629,c-1,c-11,c-3,1454,US,BOS,LGA,185,0
41630,c-8,c-20,c-7,708,US,IAD,CLT,321,0
41631,c-8,c-18,c-5,1156,AA,SAN,ORD,1723,0
41632,c-8,c-18,c-4,1628,WN,ONT,SJC,333,0
41633,c-12,c-16,c-5,1030,WN,MCI,SLC,919,1
41634,c-9,c-1,c-5,2237,NW,DTW,LAN,74,1
41635,c-7,c-11,c-1,1015,WN,HOU,CRP,187,0
41636,c-8,c-4,c-5,1642,OH,JFK,ROC,264,1
41637,c-5,c-18,c-3,2135,WN,MDW,DTW,229,0
41638,c-7,c-6,c-3,919,NW,GEG,MSP,1175,0
41639,c-10,c-5,c-3,1025,WN,MCO,FLL,178,0
41640,c-3,c-7,c-2,942,MQ,SJC,SNA,342,0
41641,c-1,c-15,c-6,1001,B6,JFK,SYR,209,1
41642,c-5,c-15,c-1,2114,CO,IAH,SEA,1874,1
41643,c-6,c-26,c-7,1830,WN,PHL,RDU,336,0
41644,c-4,c-15,c-6,1131,EV,ATL,FNT,644,0
41645,c-10,c-28,c-6,2145,YV,ORD,CLT,599,1
41646,c-7,c-13,c-3,928,CO,IAH,PHX,1009,0
41647,c-9,c-1,c-5,832,HA,KOA,HNL,163,0
41648,c-3,c-10,c-5,1508,OO,ORD,IAH,925,0
41649,c-6,c-4,c-6,1549,US,MIA,PHL,1013,1
41650,c-7,c-26,c-3,1426,WN,PHX,SJC,621,1
41651,c-5,c-19,c-4,1800,US,PIT,MCO,834,0
41652,c-4,c-5,c-3,1207,MQ,DFW,MAF,309,0
41653,c-11,c-1,c-3,1124,OO,LAX,IPL,181,1
41654,c-3,c-29,c-3,615,MQ,ALB,ORD,723,0
41655,c-12,c-15,c-5,1751,WN,OAK,SNA,371,1
41656,c-10,c-22,c-6,1855,B6,JFK,LGB,2465,1
41657,c-8,c-8,c-2,1256,HA,OGG,HNL,100,0
41658,c-1,c-20,c-4,1837,XE,CLE,ORD,316,1
41659,c-4,c-19,c-2,1734,CO,BWI,IAH,1235,0
41660,c-11,c-1,c-2,654,CO,LAX,EWR,2454,0
41661,c-10,c-5,c-3,748,AA,LAS,MIA,2175,0
41662,c-1,c-3,c-2,720,WN,AUS,LBB,341,0
41663,c-5,c-8,c-7,1615,FL,MDW,ATL,590,0
41664,c-10,c-19,c-3,1300,OO,FAT,LAS,258,0
41665,c-6,c-6,c-1,2126,XE,IAH,DSM,802,1
41666,c-8,c-28,c-1,1330,YV,DTW,CLT,500,0
41667,c-1,c-29,c-6,1025,OH,LGA,CLT,544,0
41668,c-12,c-18,c-1,1608,FL,LGA,ATL,761,0
41669,c-4,c-19,c-2,1057,XE,OKC,IAH,395,0
41670,c-5,c-17,c-2,715,WN,CLE,STL,487,0
41671,c-7,c-6,c-4,1201,OH,CLE,CVG,221,0
41672,c-7,c-11,c-1,1730,CO,EWR,RDU,416,0
41673,c-6,c-10,c-6,1315,WN,LAX,PHL,2401,0
41674,c-9,c-25,c-7,712,DL,LAS,CVG,1678,0
41675,c-4,c-29,c-6,2138,B6,JFK,LAS,2248,0
41676,c-4,c-14,c-4,1619,CO,EWR,MIA,1086,0
41677,c-11,c-30,c-4,1017,US,DCA,TPA,814,1
41678,c-11,c-28,c-2,609,WN,LAX,SMF,373,0
41679,c-10,c-8,c-6,1010,FL,MCO,CAK,860,0
41680,c-12,c-11,c-7,805,AA,BNA,ORD,409,0
41681,c-5,c-19,c-4,1454,OO,TUS,LAX,451,0
41682,c-4,c-24,c-1,1620,OH,CVG,JFK,589,1
41683,c-12,c-31,c-6,1225,B6,FLL,LGA,1076,0
41684,c-9,c-9,c-6,839,UA,LAX,LAS,236,0
41685,c-4,c-9,c-6,902,UA,ORD,MCO,1005,0
41686,c-3,c-3,c-4,1508,MQ,DFW,BTR,383,0
41687,c-1,c-30,c-1,602,CO,PHL,IAH,1324,0
41688,c-9,c-10,c-6,1016,AA,ORD,PHL,678,0
41689,c-12,c-20,c-3,1300,XE,HSV,IAH,595,0
41690,c-4,c-19,c-2,1235,OH,CVG,TUL,646,0
41691,c-9,c-17,c-6,1230,NW,LAX,DTW,1979,0
41692,c-1,c-12,c-4,1938,NW,DTW,LAS,1750,0
41693,c-4,c-6,c-4,725,MQ,SBA,LAX,89,0
41694,c-3,c-27,c-7,1245,OO,SFO,BUR,326,0
41695,c-4,c-20,c-4,1349,NW,MEM,SAT,625,0
41696,c-4,c-4,c-1,1740,WN,BWI,JAN,888,0
41697,c-10,c-3,c-2,2246,US,LAS,MCO,2039,0
41698,c-3,c-20,c-1,1507,YV,ELP,PHX,347,0
41699,c-11,c-15,c-2,1818,AS,OAK,PDX,543,0
41700,c-10,c-25,c-3,1137,DL,SLC,SAN,626,0
41701,c-7,c-3,c-1,1936,US,CLT,DTW,500,0
41702,c-9,c-4,c-1,1119,AA,DFW,MIA,1121,0
41703,c-10,c-13,c-4,1224,US,RDU,CLT,130,0
41704,c-3,c-27,c-1,617,F9,PDX,DEN,992,0
41705,c-6,c-9,c-5,900,WN,PHX,SLC,507,0
41706,c-7,c-22,c-5,1355,AA,LGA,BNA,764,0
41707,c-3,c-25,c-6,852,UA,SFO,OGG,2338,0
41708,c-5,c-16,c-1,1616,US,BNA,DCA,562,0
41709,c-6,c-6,c-1,905,NW,MSP,SFO,1589,0
41710,c-2,c-20,c-7,1434,UA,MSY,DEN,1062,0
41711,c-3,c-22,c-2,1422,XE,PHL,CLE,363,0
41712,c-3,c-28,c-2,1402,NW,DTW,ORD,235,1
41713,c-11,c-6,c-7,900,OH,CVG,EVV,170,0
41714,c-2,c-9,c-4,1535,WN,RDU,BNA,443,0
41715,c-8,c-4,c-4,1808,WN,PVD,BNA,907,1
41716,c-4,c-25,c-2,1756,FL,MDW,ATL,590,1
41717,c-11,c-9,c-4,649,AS,SMF,SEA,605,0
41718,c-10,c-14,c-5,2200,WN,MHT,PHL,290,1
41719,c-9,c-22,c-5,1016,AA,LGA,ORD,733,0
41720,c-4,c-24,c-1,853,AQ,HNL,OGG,100,0
41721,c-2,c-22,c-3,1240,WN,PVD,PHL,238,0
41722,c-1,c-12,c-3,813,US,CLT,BNA,329,0
41723,c-9,c-8,c-4,803,HP,MCI,PHX,1044,0
41724,c-6,c-30,c-5,811,OO,SMF,ACV,207,0
41725,c-4,c-1,c-5,820,WN,BHM,MDW,570,0
41726,c-9,c-19,c-2,1630,OH,JFK,CVG,589,0
41727,c-12,c-2,c-5,1219,AA,DFW,ELP,551,1
41728,c-6,c-9,c-5,654,AA,DFW,MCI,460,0
41729,c-12,c-11,c-1,638,F9,RNO,DEN,804,0
41730,c-2,c-28,c-1,856,B6,JFK,MCO,944,1
41731,c-12,c-26,c-1,1504,US,PHL,BOS,280,1
41732,c-3,c-31,c-4,1225,AA,ORD,DCA,612,1
41733,c-5,c-24,c-3,1515,OH,JAX,BOS,1011,0
41734,c-11,c-3,c-4,732,AS,SEA,DEN,1024,0
41735,c-4,c-26,c-2,1530,WN,BWI,ISP,220,0
41736,c-6,c-9,c-5,1114,XE,CLE,PHL,363,0
41737,c-6,c-27,c-1,1937,F9,DEN,MDW,895,0
41738,c-3,c-7,c-1,1328,FL,ATL,DFW,732,0
41739,c-3,c-30,c-4,1824,XE,DCA,CLE,310,0
41740,c-12,c-6,c-2,1804,UA,ORD,CVG,264,0
41741,c-11,c-29,c-3,554,MQ,EWR,BOS,200,0
41742,c-11,c-9,c-3,1253,XE,MCI,IAH,643,0
41743,c-12,c-17,c-7,1324,UA,DEN,ORD,888,0
41744,c-3,c-20,c-7,1609,HP,LAS,EWR,2227,0
41745,c-7,c-11,c-2,1041,B6,JFK,SJU,1597,0
41746,c-4,c-8,c-5,1700,UA,SEA,LAX,954,1
41747,c-12,c-6,c-2,1455,WN,HOU,MDW,937,1
41748,c-7,c-13,c-3,2208,AA,DFW,IAH,224,1
41749,c-1,c-10,c-2,1618,NW,PHL,DTW,453,0
41750,c-5,c-22,c-1,741,DL,TPA,SLC,1887,0
41751,c-11,c-18,c-6,722,MQ,SHV,DFW,190,0
41752,c-10,c-11,c-2,650,TZ,PHX,DEN,602,0
41753,c-7,c-29,c-6,916,DL,ATL,IND,432,1
41754,c-4,c-25,c-1,1654,MQ,GGG,DFW,140,0
41755,c-11,c-14,c-2,1120,WN,DAL,AUS,189,0
41756,c-1,c-7,c-5,651,MQ,ORD,CVG,264,0
41757,c-11,c-3,c-5,1120,MQ,RDU,BOS,612,0
41758,c-6,c-9,c-4,1838,MQ,SHV,DFW,190,0
41759,c-1,c-17,c-2,1231,AA,ORD,TUS,1437,1
41760,c-4,c-30,c-6,1536,NW,DTW,MBS,98,0
41761,c-1,c-30,c-7,1745,WN,HRL,HOU,276,0
41762,c-7,c-25,c-2,1450,UA,BWI,ORD,622,0
41763,c-11,c-9,c-4,1229,DL,ATL,SAT,874,0
41764,c-2,c-19,c-6,1235,XE,AUS,IAH,140,0
41765,c-8,c-10,c-4,1436,AA,RNO,DFW,1345,0
41766,c-12,c-5,c-2,1041,UA,SFO,ORD,1846,0
41767,c-8,c-20,c-7,2127,WN,SJC,PHX,621,0
41768,c-6,c-2,c-5,1305,OO,LAX,SAN,109,0
41769,c-3,c-14,c-1,638,AA,SEA,STL,1710,0
41770,c-3,c-1,c-3,1434,OH,CVG,SBN,203,0
41771,c-11,c-22,c-3,1116,MQ,DFW,VPS,626,1
41772,c-8,c-5,c-5,1847,OO,SAT,DEN,794,0
41773,c-2,c-15,c-3,605,YV,MRY,PHX,598,0
41774,c-7,c-26,c-2,1700,EV,AVL,ATL,164,1
41775,c-1,c-24,c-2,1124,XE,IND,EWR,644,0
41776,c-7,c-31,c-1,1413,XE,CVG,EWR,569,0
41777,c-4,c-15,c-6,1610,F9,DEN,DFW,641,0
41778,c-6,c-26,c-7,2253,US,PHL,LGA,96,1
41779,c-8,c-12,c-6,1714,XE,EWR,MCI,1092,0
41780,c-8,c-29,c-1,1455,OH,CVG,HPN,597,1
41781,c-12,c-18,c-7,2022,OO,CLE,ORD,316,1
41782,c-3,c-17,c-5,559,DL,LGA,BOS,185,0
41783,c-10,c-2,c-7,930,WN,HRL,SAT,233,0
41784,c-10,c-2,c-7,1840,XE,CLE,HPN,425,0
41785,c-8,c-11,c-5,810,WN,PHX,MDW,1444,0
41786,c-4,c-7,c-5,1223,WN,DEN,SLC,391,1
41787,c-4,c-23,c-7,923,AA,MCO,ORD,1005,0
41788,c-9,c-23,c-6,1149,XE,MCI,EWR,1092,0
41789,c-5,c-25,c-3,832,DL,ATL,ORD,606,0
41790,c-7,c-13,c-3,859,HP,SFO,PHX,651,0
41791,c-7,c-1,c-5,655,OH,CVG,MSP,596,0
41792,c-4,c-3,c-1,1329,NW,PBI,DTW,1087,0
41793,c-11,c-1,c-3,1339,AQ,OGG,KOA,84,0
41794,c-11,c-15,c-3,1557,UA,LAS,DEN,629,0
41795,c-3,c-4,c-5,1025,MQ,CLE,ORD,316,0
41796,c-9,c-22,c-5,1723,US,CLT,PHL,448,0
41797,c-7,c-5,c-3,4,DL,ATL,JAN,341,1
41798,c-7,c-12,c-2,913,OH,CVG,DSM,505,0
41799,c-6,c-18,c-7,1020,OH,ATL,ALB,852,1
41800,c-12,c-6,c-3,1623,AA,RDU,MIA,700,0
41801,c-7,c-22,c-5,1854,OH,CVG,GRB,416,0
41802,c-7,c-11,c-2,1718,AS,OAK,SNA,371,0
41803,c-6,c-3,c-5,2250,OH,CVG,BOS,752,0
41804,c-8,c-5,c-5,1002,OO,LNK,DEN,423,0
41805,c-5,c-14,c-6,636,OO,PIH,SLC,150,0
41806,c-4,c-3,c-7,1149,WN,BUR,LAS,223,0
41807,c-12,c-4,c-1,1642,NW,RIC,DTW,456,1
41808,c-2,c-27,c-7,1255,MQ,CMH,DFW,927,0
41809,c-10,c-27,c-5,854,UA,LAX,HNL,2556,0
41810,c-7,c-9,c-6,1444,MQ,CID,DFW,685,0
41811,c-4,c-8,c-5,1355,FL,MCO,MDW,989,0
41812,c-2,c-16,c-4,2331,AA,OGG,LAX,2486,0
41813,c-10,c-12,c-4,1315,OH,CLE,JFK,425,1
41814,c-8,c-10,c-3,825,EV,ATL,PHF,508,0
41815,c-8,c-23,c-2,2114,WN,LAS,SAN,258,1
41816,c-9,c-17,c-7,955,US,LAS,ORD,1515,0
41817,c-1,c-26,c-3,1319,DL,BDL,CVG,661,0
41818,c-1,c-23,c-1,1349,WN,PDX,GEG,279,0
41819,c-4,c-20,c-4,1318,NW,MSP,BOS,1124,0
41820,c-8,c-25,c-5,950,AA,FLL,DFW,1119,0
41821,c-8,c-23,c-2,940,XE,CVG,EWR,569,0
41822,c-11,c-9,c-4,1206,MQ,DFW,LBB,282,0
41823,c-11,c-16,c-4,1602,OO,COS,DEN,72,0
41824,c-8,c-13,c-7,1700,OO,DEN,MTJ,197,0
41825,c-11,c-28,c-1,1020,WN,TPA,BWI,842,0
41826,c-9,c-14,c-3,1226,CO,JAX,EWR,821,0
41827,c-6,c-4,c-6,935,B6,JFK,BTV,267,0
41828,c-1,c-19,c-4,829,UA,MIA,ORD,1197,0
41829,c-6,c-18,c-7,1610,AA,BOS,ORD,867,0
41830,c-7,c-8,c-5,630,WN,SAN,SMF,480,0
41831,c-3,c-17,c-5,2054,OO,SLC,SUN,223,0
41832,c-8,c-23,c-2,1351,DL,ATL,GSO,306,0
41833,c-3,c-4,c-5,1838,DL,PIT,ATL,526,0
41834,c-6,c-17,c-5,1712,AA,ORD,SAN,1723,0
41835,c-9,c-29,c-5,2024,WN,BNA,MCO,616,0
41836,c-1,c-2,c-1,1958,UA,AUS,DEN,775,1
41837,c-1,c-13,c-4,1610,WN,BWI,CMH,336,0
41838,c-1,c-1,c-6,910,OH,CVG,CHA,278,0
41839,c-5,c-13,c-6,1739,US,CLT,LGA,544,0
41840,c-12,c-3,c-6,625,XE,CVG,IAH,871,0
41841,c-4,c-25,c-1,1755,XE,ABE,CLE,339,0
41842,c-11,c-16,c-3,2140,MQ,LAX,SAN,109,0
41843,c-11,c-21,c-2,1125,NW,IND,DTW,231,0
41844,c-3,c-1,c-3,1740,OO,DEN,TUS,639,0
41845,c-10,c-11,c-3,1713,OO,PIH,SLC,150,0
41846,c-6,c-10,c-5,1540,OO,SLC,FCA,532,0
41847,c-1,c-19,c-4,639,FL,PIT,ATL,526,0
41848,c-4,c-23,c-6,1106,US,BOS,LGA,185,0
41849,c-5,c-3,c-3,1512,DL,ATL,SRQ,445,0
41850,c-11,c-20,c-1,825,OH,ATL,SAV,215,0
41851,c-7,c-31,c-1,1303,OO,MRY,SFO,77,0
41852,c-11,c-27,c-1,1940,YV,DEN,BNA,1013,0
41853,c-9,c-25,c-1,1532,B6,SLC,LGB,589,0
41854,c-5,c-27,c-6,921,FL,BOS,BWI,370,0
41855,c-7,c-11,c-1,1758,UA,LGA,ORD,733,0
41856,c-9,c-27,c-2,631,US,PHL,PIT,267,0
41857,c-7,c-16,c-7,1957,AA,DFW,LAX,1235,0
41858,c-4,c-24,c-1,1233,MQ,ORD,CLE,316,0
41859,c-9,c-3,c-7,2121,AA,DFW,SAT,247,0
41860,c-8,c-8,c-2,2258,FL,ATL,MDW,590,0
41861,c-10,c-11,c-2,1053,UA,DEN,LAX,862,0
41862,c-4,c-21,c-5,935,WN,LAS,ABQ,487,0
41863,c-7,c-10,c-7,1342,AA,LAS,DFW,1055,0
41864,c-1,c-2,c-7,1240,AA,JFK,SJU,1597,0
41865,c-6,c-26,c-7,945,HP,MCO,PHX,1848,1
41866,c-1,c-10,c-2,1421,OO,RNO,SFO,192,0
41867,c-4,c-21,c-4,2000,DL,BOS,ATL,946,0
41868,c-1,c-17,c-2,1210,OH,LGA,RIC,292,0
41869,c-11,c-27,c-7,1705,WN,OAK,RNO,180,1
41870,c-11,c-7,c-2,556,AA,DEN,DFW,641,0
41871,c-7,c-30,c-6,1125,HA,HNL,OGG,100,0
41872,c-6,c-19,c-7,1559,OO,COS,DEN,72,0
41873,c-3,c-13,c-7,814,B6,BOS,OAK,2693,0
41874,c-3,c-25,c-5,1730,DL,JFK,SEA,2421,0
41875,c-1,c-30,c-1,1734,DL,JFK,SEA,2421,0
41876,c-7,c-13,c-4,724,NW,TVC,MSP,375,0
41877,c-5,c-6,c-6,1540,WN,AUS,BWI,1342,1
41878,c-5,c-17,c-2,718,AS,SEA,PHX,1107,0
41879,c-9,c-3,c-6,1806,UA,IAD,SJC,2400,0
41880,c-3,c-1,c-3,835,WN,OAK,BUR,325,0
41881,c-1,c-30,c-1,1356,NW,DTW,ORF,529,1
41882,c-5,c-1,c-7,1919,DL,EWR,ATL,745,0
41883,c-3,c-11,c-5,1234,OH,CVG,FWA,136,0
41884,c-5,c-9,c-1,1042,UA,DEN,PHL,1557,0
41885,c-10,c-20,c-4,2136,AA,MIA,STL,1068,1
41886,c-1,c-5,c-3,1837,WN,MCI,MDW,405,1
41887,c-7,c-15,c-5,1557,DL,ATL,HNL,4502,0
41888,c-1,c-24,c-1,1443,AA,FLL,ORD,1182,0
41889,c-12,c-23,c-5,853,UA,JFK,LAX,2475,0
41890,c-3,c-24,c-5,1516,NW,DTW,ATL,594,0
41891,c-10,c-13,c-5,1709,B6,JFK,BUR,2465,1
41892,c-6,c-1,c-3,1529,DL,BOS,LGA,185,0
41893,c-8,c-9,c-2,804,XE,LBB,IAH,458,0
41894,c-1,c-27,c-5,629,AA,DFW,JAX,919,0
41895,c-3,c-31,c-5,1345,DL,PBI,ATL,545,1
41896,c-8,c-26,c-5,1955,DL,ATL,SAT,874,0
41897,c-12,c-31,c-7,1336,DL,ORD,SLC,1249,0
41898,c-11,c-16,c-4,1127,US,PHX,BOI,735,0
41899,c-2,c-6,c-7,700,OH,PNS,JFK,1028,0
41900,c-7,c-5,c-3,1255,UA,OGG,SFO,2338,0
41901,c-8,c-1,c-1,2015,WN,BUR,SJC,296,0
41902,c-11,c-2,c-4,1815,OH,EWR,CVG,569,1
41903,c-6,c-30,c-5,647,AA,DCA,ORD,612,0
41904,c-4,c-14,c-5,905,OH,PWM,CVG,810,0
41905,c-8,c-19,c-5,1416,HP,RNO,LAS,345,0
41906,c-10,c-19,c-4,1815,WN,BWI,MHT,377,0
41907,c-10,c-17,c-2,1403,FL,BWI,CLT,361,0
41908,c-12,c-17,c-7,1910,NW,DTW,GRB,288,0
41909,c-1,c-7,c-5,1839,MQ,MRY,LAX,267,1
41910,c-5,c-3,c-3,1901,MQ,DFW,DSM,624,0
41911,c-7,c-26,c-3,1640,AA,EWR,ORD,719,1
41912,c-12,c-9,c-5,1530,MQ,SGF,DFW,364,1
41913,c-6,c-27,c-2,1305,US,PIT,CLT,366,1
41914,c-3,c-7,c-2,1005,XE,ROC,EWR,246,0
41915,c-11,c-10,c-5,1024,XE,IAH,BNA,657,0
41916,c-3,c-18,c-5,847,NW,MSO,MSP,1013,0
41917,c-8,c-30,c-2,647,DL,JAX,ATL,270,0
41918,c-4,c-19,c-2,1327,B6,MCO,BOS,1121,0
41919,c-3,c-4,c-5,907,B6,OAK,JFK,2576,0
41920,c-5,c-17,c-2,1345,AA,LAX,DFW,1235,0
41921,c-3,c-2,c-3,1657,DL,CAE,ATL,191,0
41922,c-4,c-9,c-6,1651,MQ,LGA,BNA,764,0
41923,c-7,c-3,c-1,1723,WN,LAS,TUS,365,1
41924,c-10,c-3,c-2,1129,UA,JFK,SFO,2586,0
41925,c-5,c-19,c-4,656,US,LGA,BOS,185,0
41926,c-3,c-22,c-3,1947,XE,IAH,TYS,772,1
41927,c-9,c-1,c-5,1049,OO,BHM,ORD,584,0
41928,c-5,c-9,c-2,1742,UA,ORD,SMF,1781,0
41929,c-5,c-2,c-2,2106,US,DCA,ALB,318,0
41930,c-9,c-10,c-7,1510,YV,PHX,SNA,338,0
41931,c-6,c-26,c-7,1813,DL,ATL,LAX,1946,0
41932,c-7,c-4,c-1,952,DL,SRQ,ATL,445,0
41933,c-6,c-29,c-3,1656,OO,SLC,SEA,689,1
41934,c-10,c-28,c-5,1720,AS,SJC,PDX,569,0
41935,c-1,c-20,c-4,700,OH,DCA,HSV,613,0
41936,c-10,c-16,c-7,1023,MQ,FSM,DFW,228,0
41937,c-11,c-27,c-1,1059,OO,PDX,RDM,116,0
41938,c-4,c-25,c-1,753,OH,LEX,DCA,414,0
41939,c-7,c-2,c-7,525,EV,OKC,ATL,761,0
41940,c-10,c-14,c-5,1055,WN,OAK,ONT,361,0
41941,c-7,c-15,c-6,1216,YV,ATL,IAD,533,0
41942,c-10,c-11,c-3,2140,OH,JFK,PIT,340,1
41943,c-12,c-16,c-6,1933,OO,LAX,FAT,209,1
41944,c-11,c-2,c-3,1915,WN,BUF,MCO,1011,0
41945,c-7,c-11,c-1,1830,MQ,ORD,BUF,473,1
41946,c-5,c-30,c-2,1620,OH,MCI,CVG,539,0
41947,c-7,c-8,c-6,1807,YV,PHX,TUS,110,0
41948,c-2,c-21,c-1,615,WN,CLE,BWI,314,0
41949,c-3,c-15,c-3,2059,YV,ORD,CLT,599,0
41950,c-8,c-12,c-5,2017,AA,ORD,TUL,585,1
41951,c-3,c-31,c-4,814,FL,MDW,MCO,989,0
41952,c-5,c-13,c-5,1144,DL,DTW,ATL,594,0
41953,c-3,c-19,c-7,755,WN,BNA,JAX,484,0
41954,c-3,c-27,c-1,511,US,MCO,CLT,468,0
41955,c-3,c-27,c-1,638,XE,GSO,EWR,446,0
41956,c-3,c-31,c-5,958,YV,PHX,ICT,870,0
41957,c-11,c-10,c-5,1103,WN,HOU,STL,687,0
41958,c-1,c-6,c-5,900,WN,LAS,SMF,397,0
41959,c-4,c-12,c-2,1012,AA,ORD,DCA,612,0
41960,c-5,c-6,c-6,1113,AA,DCA,STL,719,0
41961,c-11,c-17,c-4,1619,DL,BDL,MCO,1050,0
41962,c-12,c-28,c-3,1227,XE,EWR,ORF,284,0
41963,c-4,c-23,c-6,759,MQ,LAX,SJC,308,0
41964,c-9,c-14,c-4,1304,XE,IAH,SAV,851,0
41965,c-3,c-1,c-3,1405,OO,OMA,SLC,839,0
41966,c-9,c-28,c-3,1749,NW,MSP,ANC,2518,1
41967,c-5,c-22,c-7,905,WN,PHX,ONT,325,0
41968,c-2,c-8,c-3,1025,WN,HOU,CRP,187,0
41969,c-10,c-11,c-3,1942,US,PHX,SAN,304,0
41970,c-10,c-14,c-5,743,AS,MCO,SEA,2553,0
41971,c-5,c-19,c-4,630,MQ,SAN,SJC,417,0
41972,c-4,c-14,c-5,1402,XE,IAH,GSO,986,0
41973,c-12,c-6,c-2,1847,EV,ATL,CRW,363,0
41974,c-4,c-4,c-2,1124,WN,OAK,BUR,325,1
41975,c-5,c-5,c-5,1327,CO,IAH,EWR,1400,0
41976,c-11,c-10,c-4,1548,DL,TPA,CVG,773,0
41977,c-2,c-12,c-7,1048,DL,CVG,PHX,1569,0
41978,c-12,c-21,c-4,930,WN,PHL,TPA,920,0
41979,c-7,c-26,c-3,550,OO,CPR,SLC,320,0
41980,c-10,c-26,c-3,1538,OH,CVG,BHM,396,0
41981,c-9,c-27,c-2,2012,UA,SFO,SNA,372,0
41982,c-1,c-14,c-5,1208,MQ,GRK,DFW,134,1
41983,c-4,c-18,c-1,1457,CO,EWR,TPA,998,0
41984,c-10,c-1,c-6,1708,US,RIC,CLT,256,0
41985,c-1,c-20,c-4,1420,WN,DAL,SAT,248,0
41986,c-8,c-25,c-4,722,DL,MSY,SLC,1428,0
41987,c-3,c-14,c-1,1822,XE,GRR,EWR,605,0
41988,c-3,c-4,c-6,614,AA,EWR,MIA,1086,0
41989,c-3,c-5,c-7,1255,OH,JFK,PIT,340,0
41990,c-7,c-2,c-6,1211,XE,EWR,STL,872,0
41991,c-3,c-12,c-6,1952,OO,FAT,LAX,209,0
41992,c-3,c-24,c-5,1521,XE,LIT,IAH,374,0
41993,c-3,c-26,c-6,537,DL,RSW,ATL,515,1
41994,c-1,c-11,c-3,640,XE,JAN,IAH,351,0
41995,c-8,c-4,c-4,1130,WN,MDW,DTW,229,1
41996,c-5,c-2,c-1,827,XE,EWR,OMA,1133,0
41997,c-11,c-7,c-2,2031,AA,PHL,ORD,678,1
41998,c-2,c-12,c-7,2320,UA,SEA,ORD,1721,0
41999,c-11,c-3,c-4,1625,WN,PHX,SAN,304,0
42000,c-7,c-27,c-3,1848,UA,SFO,OGG,2338,0
42001,c-10,c-18,c-2,2124,XE,IAH,LFT,201,0
42002,c-5,c-6,c-6,1642,DL,CVG,ATL,373,0
42003,c-8,c-15,c-1,1233,CO,MDW,EWR,711,0
42004,c-6,c-9,c-4,2110,US,CLT,BDL,644,0
42005,c-1,c-15,c-7,1830,MQ,FAT,LAX,209,0
42006,c-8,c-28,c-7,1252,AA,ONT,DFW,1189,0
